LBA,Frequency
3192717312,8
3192721408,5
3192733696,7
3192766464,8
3192774656,6
2292412416,5
3229933568,5
3229958144,3
12333580288,3
12333645824,3
12333842432,3
12333776896,3
12333711360,3
12334080000,5
12334342144,2
12334276608,2
12334211072,3
12334145536,4
12334473216,2
12334407680,2
12334604288,2
12334669824,2
12334538752,2
12334800896,2
12334735360,2
12335128576,2
12334931968,2
12334997504,2
12335063040,2
12335194112,2
12334866432,2
12335259648,2
12335783936,2
12335325184,2
12335849472,2
12335456256,2
12335521792,2
12335390720,2
12335652864,2
12335587328,2
12335718400,2
12335980544,2
12336177152,2
12335915008,2
12336308224,2
12336373760,2
12336242688,2
12336046080,2
12336111616,2
3192811520,4
12336439296,2
12336504832,2
12336766976,2
12336701440,2
12336635904,2
12336570368,2
12336832512,2
12336898048,2
12337029120,2
12336963584,2
12337094656,2
12337487872,2
12337291264,2
12337160192,2
12337553408,2
12337356800,2
12337618944,2
12337422336,2
12337225728,2
12337684480,2
12338077696,2
12337881088,2
12337946624,2
12338143232,2
12337750016,2
12338012160,2
12337815552,2
12338208768,2
168325120,3
16180936704,2
322179072,2
16270229504,11
322244608,2
16180723712,4
16270295040,7
3192950784,7
2434457600,3
2434445312,3
2434486272,4
2434502656,7
3192963072,5
322310144,2
1256255488,3
1256321024,3
221106176,1
2434519040,5
3192979456,8
3192995840,5
3192999936,7
221171712,1
221237248,1
221302784,5
16180944896,6
221347840,16
3193004032,7
2474327040,10
186036224,10
3193024512,6
8839168,2
3193028608,6
16180948992,2
3193032704,3
3193090048,7
3244883968,1
3246297088,9
3249020928,8
3249082368,8
3249127424,10
3249172480,43
3193106432,5
3193126912,3
3250114560,11
16180953088,8
788054016,7
3193196544,7
3193217024,4
2263847936,1
2124887040,1
2117923840,1
2054255616,1
3193225216,5
2054231040,1
244531200,2
244600832,3
244568064,3
244584448,3
1538973696,3
244617216,3
1253619200,1
3193282560,3
2434674688,1
1212949504,5
1393329152,4
3193286656,8
135958528,5
1678341120,9
1711543296,5
3193290752,6
2358280192,2
16222695424,2
16222498816,2
1811431424,1
940609536,1
3193311232,4
3193376768,5
3193413632,7
3193446400,6
3193520128,7
3193651200,7
3193655296,6
3193659392,6
3193692160,3
3193724928,6
3229896704,4
3193757696,3
3229900800,1
3193790464,3
3229954048,5
2292416512,2
3193851904,3
3229937664,9
674836480,11
16098988032,6
16224251904,6
16301166592,1
3193929728,3
2308182016,2
3193966592,6
3194003456,6
3194068992,4
3194077184,8
3194109952,6
3230040064,5
3194142720,5
3194175488,5
3232940032,3
3194208256,4
3232735232,3
3230351360,5
2701709312,9
3194314752,9
41689088,4
16222257152,11
3194318848,8
3230875648,2
3244097536,2
3194445824,3
3194482688,4
3194605568,2
2308186112,2
3194634240,4
3194671104,5
3194703872,5
3194732544,5
3194765312,6
3194798080,8
16297791488,1
2063450112,3
16284282880,1
2328547328,2
3194826752,4
3194830848,7
3194859520,5
3194863616,6
3194896384,7
3194925056,7
3194986496,4
3195047936,6
3195052032,5
3195084800,6
3195236352,6
3195305984,6
3195334656,4
3195338752,7
3195367424,6
3195396096,5
3195424768,1
3195428864,6
3195465728,11
3195523072,3
3195555840,5
3195584512,3
16235814912,3
3195588608,9
16247034880,3
3195645952,3
3195650048,6
16247035392,7
16301170688,6
397557760,2
2210443264,1
2145554432,2
3195666432,6
3195670528,6
438292480,1
438226944,1
12333469696,1
12335489024,1
12335575040,2
12335640576,2
12335706112,2
12335771648,2
16275537920,2
16275472384,2
16227000320,4
16226934784,4
16226869248,4
16226803712,4
16226738176,4
16226672640,4
16226607104,4
16226541568,4
16275931136,2
16275865600,2
16275800064,2
16275734528,2
16275668992,2
16275603456,2
227577856,1
227643392,1
227905536,1
227774464,1
227840000,1
227971072,1
227708928,1
228036608,1
1235693568,1
1235759104,1
3026223104,3
3026288640,3
1235824640,1
1235890176,1
1235955712,1
1236021248,1
1236086784,1
3026419712,3
3026485248,3
1236152320,1
3026550784,3
3026354176,3
3026616320,3
3026681856,3
1904791552,1
1904857088,1
2609840128,1
2609905664,1
1904922624,1
1904988160,1
1905119232,1
1905184768,1
1905250304,1
1905053696,1
2610298880,1
2610167808,1
2610102272,1
2609971200,1
2610364416,1
2610036736,1
2610233344,1
16247128064,1
16247455744,1
16247390208,1
16247521280,1
16247193600,1
16247259136,1
16247324672,1
1794162688,3
2982391808,1
2982457344,1
2982785024,1
2982850560,1
2982719488,1
2982522880,1
2982588416,1
2982653952,1
2982916096,1
1794490368,2
1794228224,3
1794555904,2
1794293760,2
1794424832,2
1794359296,2
16141852672,2
16141918208,2
16141983744,2
16142311424,2
16142376960,2
16142049280,2
16142114816,2
16142180352,2
16142245888,2
2425331712,1
2425724928,1
2425659392,1
2425462784,1
2425397248,1
2425528320,1
2425790464,1
2425593856,1
2543677440,1
2543742976,1
2552127488,2
2544070656,1
2544005120,1
2543808512,1
2543874048,1
2543939584,1
2552520704,2
2552455168,2
2552193024,2
2552258560,2
2552324096,2
2552389632,2
2631991296,1
2632056832,1
2632122368,1
2904145920,1
2904104960,7
2904211456,1
2904276992,1
2632450048,1
2632384512,1
2632318976,1
2904473600,1
2904604672,1
2632187904,1
2904539136,1
2632253440,1
2904342528,1
2904408064,1
2350743552,2
2895093760,3
2895159296,3
2895224832,3
2351005696,2
2350809088,2
2350874624,2
2350940160,2
2895618048,3
2895552512,3
2895290368,3
2895355904,3
2895486976,3
2895421440,3
2351071232,2
3195703296,6
3195719680,6
3195723776,2
16247035904,6
2597486592,2
3195797504,5
16247036416,7
16247036928,16
3195801600,6
3195932672,9
3195867136,6
3195998208,2
2050170880,4
247537664,27
511123456,5
521826304,16
247578624,130
515559424,21
3196268544,7
3196203008,3
3196334080,8
3196391424,6
3196456960,7
3196485632,10
3196555264,5
16098992128,5
264040448,6
2019971072,1
2020007936,1
2007470080,1
2020036608,1
2020139008,1
2018537472,1
2008993792,1
2002108416,1
2004410368,1
1998151680,1
2006130688,1
1998303232,1
2004172800,1
2002079744,1
2004660224,1
1994559488,1
1997893632,1
1995108352,1
1996218368,1
1997975552,1
1992568832,1
1995628544,1
1993953280,1
1992228864,1
1988517888,2
1990455296,1
1988554752,1
1990410240,1
16224256000,5
41693184,4
3196604416,4
430952448,12
3196608512,4
404111360,22
3196645376,7
3196678144,4
12335792128,1
12335235072,1
12335857664,1
1298563072,2
849948672,2
524849152,2
160030720,2
752144384,2
620707840,2
12335923200,1
12335988736,1
160038912,2
12336119808,1
12336054272,1
12336185344,1
12336316416,1
12336250880,1
12336447488,1
12336644096,1
12336578560,1
12336381952,1
12336840704,1
12336709632,1
12336513024,1
12336775168,1
12337102848,1
12337299456,1
12336906240,1
12337037312,1
12337233920,1
12337168384,1
12337364992,1
12336971776,1
12337496064,1
12337758208,1
12337692672,1
12337889280,1
12337430528,1
12337561600,1
12337823744,1
12337627136,1
12337954816,1
12338348032,1
12338151424,1
12338282496,1
12338085888,1
12338020352,1
12338413568,1
12338216960,1
12338544640,1
12338741248,1
12338479104,1
12338675712,1
12338806784,1
12338610176,1
12338872320,1
12339200000,1
12339003392,1
12339396608,1
12338937856,1
12339331072,1
12339134464,1
12339265536,1
12339462144,1
12339068928,1
12339593216,1
12339789824,1
12339527680,1
12339920896,1
12339724288,1
12339658752,1
12339855360,1
12340445184,1
12339986432,1
12340248576,1
12340379648,1
12340183040,1
12340510720,1
12340051968,1
12340314112,1
12340117504,1
12340641792,1
12340838400,1
12340969472,1
12340576256,1
12340772864,1
12340903936,1
12340707328,1
12341297152,1
12341493760,1
12341035008,1
12341231616,1
12341428224,1
12341362688,1
12341559296,1
12341166080,1
12341100544,1
12341690368,1
12341886976,1
12341624832,1
12341821440,1
12342018048,1
12341755904,1
12341952512,1
12342542336,1
12342083584,1
12342214656,1
12342280192,1
12342476800,1
12342149120,1
12342411264,1
12342345728,1
12342935552,1
12342738944,1
12342673408,1
12342870016,1
12343001088,1
12342607872,1
12342804480,1
12343328768,1
12343132160,1
12343459840,1
12343525376,1
12343263232,1
12343066624,1
12343394304,1
12343197696,1
12343590912,1
12343787520,1
12343984128,1
12343721984,1
12343918592,1
12343853056,1
12344049664,1
12343656448,1
12344639488,1
12344180736,1
12344311808,1
12344377344,1
12344573952,1
12344115200,1
12344246272,1
12344508416,1
12344442880,1
12345032704,1
12344836096,1
12344967168,1
12344770560,1
12345098240,1
12344705024,1
12344901632,1
12345229312,1
12345425920,1
12345556992,1
12345622528,1
12345163776,1
12345360384,1
12345491456,1
12345294848,1
12345688064,1
12345884672,1
12346081280,1
12346015744,1
12345819136,1
12345950208,1
12346146816,1
12345753600,1
12346277888,1
12346474496,1
12346671104,1
12346212352,1
12346605568,1
12346408960,1
12346343424,1
12346540032,1
12346867712,1
12347064320,1
12346802176,1
12346998784,1
12347129856,1
12346736640,1
12346933248,1
12347523072,1
12347195392,1
12347654144,1
12347260928,1
12347719680,1
12347457536,1
12347588608,1
12347392000,1
12347326464,1
12347981824,1
12348178432,1
12347916288,1
12348112896,1
12348047360,1
12348243968,1
12347850752,1
12347785216,1
12348375040,1
12348571648,1
12348768256,1
12348309504,1
12348506112,1
12348702720,1
12348440576,1
12348637184,1
12349227008,1
12348899328,1
12348964864,1
12349161472,1
12349292544,1
12348833792,1
12349095936,1
12349030400,1
12349620224,1
12349423616,1
12349358080,1
12349554688,1
12349751296,1
12349685760,1
12349489152,1
12350210048,1
12350013440,1
12349816832,1
12350144512,1
12349947904,1
12350078976,1
12350275584,1
12349882368,1
12350406656,1
12350537728,1
12350603264,1
12350341120,1
12350799872,1
12350472192,1
12350734336,1
12350668800,1
12351062016,1
12351258624,1
12350865408,1
12350996480,1
12351193088,1
12351324160,1
12350930944,1
12351127552,1
12351717376,1
12351389696,1
12351455232,1
12351651840,1
12351848448,1
12351782912,1
12351586304,1
12351520768,1
12351913984,1
12352110592,1
12352241664,1
12352307200,1
12352045056,1
12352176128,1
12351979520,1
12352438272,1
12352372736,1
12352569344,1
12352765952,1
12352700416,1
12352897024,1
12352503808,1
12352634880,1
12352831488,1
12352962560,1
12353355776,1
12353159168,1
12353290240,1
12353093632,1
12353028096,1
12353421312,1
12353224704,1
12353552384,1
12353748992,1
12353486848,1
12353880064,1
12353683456,1
12353814528,1
12353617920,1
12353945600,1
12354142208,1
12354273280,1
12354338816,1
12354076672,1
12354207744,1
12354011136,1
3196784640,5
1416573952,3
1416581120,3
3196788736,7
1781588992,2
1781584896,6
1949344768,3
3196792832,6
16137420800,2
3196817408,9
2308194304,5
3196850176,6
3196882944,5
3196895232,5
3196903424,5
16180957184,5
3196968960,5
3196973056,7
3196977152,7
3197046784,7
3197083648,7
3197087744,6
3197095936,6
686186496,2
3242856448,2
3197214720,5
3197243392,6
3197329408,7
3197358080,8
3197386752,9
3197419520,8
3197448192,8
2308198400,5
3197526016,5
3197530112,6
3197702144,6
3197730816,11
3197763584,10
3197767680,6
3197796352,8
3197825024,5
3197857792,8
3197915136,4
3197919232,6
3197952000,7
675151872,37
3198046208,8
3198074880,6
3198164992,9
3198205952,6
849965056,23
3198242816,7
3198275584,9
3198304256,7
3198308352,4
3198337024,8
16235819008,4
16301174784,2
16224260096,9
16180961280,5
3198418944,7
3198423040,5
3198447616,6
3198451712,7
3198459904,6
3198468096,6
3198488576,6
2308202496,2
3198566400,9
2577264640,4
3198603264,7
3198607360,7
1633185792,9
175980544,4
438558720,2
16180969472,1
176046080,4
179765248,7
209440768,9
209506304,1
179830784,3
3198627840,4
1256980480,1
1257046016,1
1257111552,1
3198631936,6
3198636032,7
16180973568,1
16137424896,5
176103424,1
3198652416,6
2474328064,5
2474327552,5
16308543488,1
3198676992,9
16180977664,10
2626441216,13
3198681088,5
3198746624,3
3198750720,6
3242860544,1
3198775296,5
3198779392,7
1781580800,7
2308206592,2
3198832640,6
2505814016,6
2508468224,6
2505815040,5
2508480512,6
2523320320,6
2508469248,3
2508481536,4
2557956096,6
2523321344,5
2557957120,5
2598592512,6
2577289216,16
2580295680,6
2577290240,5
2630676480,6
2617946112,6
2617947136,4
2598593536,4
2631921664,6
2657148928,6
2706956288,7
2630677504,2
2631922688,3
2673635328,6
2673586176,7
2767118336,6
2706957312,3
2768220160,6
2899468288,10
2767119360,2
2899469312,2
3051110400,6
2948423680,6
3026026496,6
2948424704,3
3057684480,5
3057692672,5
3051111424,2
3057685504,3
3057700864,5
3057709056,5
3057693696,3
3057701888,2
3057717248,4
3057710080,1
3057718272,2
3057733632,4
2057138176,7
1988456448,4
2057139200,1
1987624960,5
1985654784,4
1987625984,2
1988457472,1
3198836736,2
3198840832,6
2544885760,2
3198853120,6
3198865408,7
16180981760,9
3198914560,7
3198947328,7
3198963712,7
2580296704,4
2657149952,3
2673587200,4
2673636352,2
2768221184,1
3026027520,2
3199004672,8
16235823104,7
731103232,10
2308210688,5
3199184896,5
3199193088,9
3199197184,8
1539174400,1
3199242240,6
503726080,4
219381760,10
322347008,2
3199377408,4
2036379648,6
3199410176,6
2034286592,5
764391424,5
787714048,5
769335296,5
3199442944,6
508182528,132
509775872,7
3247992832,3
3249602560,3
3226791936,2
3230486528,2
3229982720,2
3230461952,2
3231444992,2
3230056448,2
3231899648,2
3232997376,2
3232133120,2
3233062912,3
3199504384,9
3057734656,1
1983569920,3
1982066688,3
1979625472,3
1985449984,3
1985655808,2
1977839616,2
1976832000,2
1978150912,31
1976422400,2
1964720128,2
1979626496,1
1976423424,1
1970737152,2
1955147776,2
1956614144,2
1970339840,2
1955188736,2
1956615168,1
1955172352,2
1955155968,2
1955148800,1
1955131392,2
1955106816,4
1955086336,2
1955139584,2
1955078144,3
1955079168,1
1955087360,1
1953009664,2
1954549760,2
1949368320,2
1953010688,1
1913196544,2
1947738112,2
1937989632,2
1947739136,1
1949369344,1
1923092480,2
1923080192,2
1911861248,2
1913197568,1
1904201728,2
1911844864,2
1910185984,2
1911862272,1
1910187008,1
1871691776,2
1892958208,2
1904202752,1
1871692800,1
1869025280,2
1869910016,29
1868382208,2
1868988416,2
1869911040,1
1865183232,2
1867419648,2
1867456512,2
1868383232,1
1867457536,1
1867436032,2
1865019392,2
1865184256,1
1865020416,1
1862197248,2
1864253440,2
1860005888,2
1822986240,2
1864254464,1
1822987264,1
1821888512,2
1821900800,3
1821901824,1
1821889536,1
1811439616,2
1818419200,3
1815670784,2
1818420224,1
244535296,1
3199520768,4
1018499072,2
3199553536,4
657850368,17
894406656,3
672595968,16
3199569920,5
1809993728,5
673681408,19
675618816,37
1059819520,11
3199578112,6
3199586304,6
3199619072,4
675680256,41
2678001664,3
675688448,27
3199651840,7
3199705088,9
1983570944,1
1982067712,1
3199778816,6
3199799296,7
3199807488,7
3199815680,3
3199852544,8
3199856640,9
2308214784,4
3199889408,6
3199922176,5
3199979520,4
3199983616,4
3200012288,4
3200040960,6
3200069632,7
3200073728,4
3200102400,5
2308218880,4
3200135168,7
3200163840,3
3200167936,6
3200196608,3
3200229376,7
3200253952,5
3200258048,4
3200290816,4
3200323584,5
3200352256,5
3200380928,6
3200385024,4
3200413696,6
3200442368,5
3200471040,8
3200475136,8
3200503808,8
3200507904,5
3200540672,6
3200569344,7
3200598016,8
3200913408,6
3200970752,8
2308222976,3
3201003520,9
3201093632,5
3201130496,3
3201277952,3
3201314816,6
3201404928,5
3201433600,5
3201462272,4
3201495040,4
3201531904,6
3201560576,7
3201617920,4
3201646592,7
3201650688,5
3201835008,4
3201871872,5
3201961984,6
3202240512,7
41697280,3
3202306048,7
3202338816,5
3202371584,5
3202433024,4
3202437120,4
3202465792,5
3202555904,3
3202584576,6
3202588672,5
3202621440,4
16222261248,6
3202650112,6
3202654208,6
3202682880,6
3202711552,6
3202744320,4
3202772992,6
3202867200,9
3203145728,5
3203174400,5
3203207168,4
3203239936,7
3203272704,5
2308227072,1
3203362816,8
3203420160,5
3203637248,2
3203792896,5
3203854336,3
2308231168,3
3203952640,5
3204046848,4
3204108288,5
3204136960,6
3204165632,8
3204169728,3
3204202496,7
3204235264,6
3204263936,6
2308235264,4
3204325376,3
3204419584,6
3204481024,3
3204509696,3
3204542464,4
3204571136,5
3204653056,6
3204747264,5
3204780032,7
3204812800,3
3204841472,5
3204870144,6
3204935680,5
3204968448,3
3204997120,6
3205029888,4
3205058560,3
3205152768,3
3205214208,5
3205345280,9
3205439488,5
3205472256,6
3205500928,6
3205529600,9
3205562368,8
3205591040,9
3205619712,9
3205685248,7
3205718016,5
3205746688,5
3205779456,7
3205808128,5
3205869568,8
3205910528,6
3205971968,3
3206029312,4
3206033408,4
3206066176,5
3206156288,4
3206213632,8
3206246400,6
3206250496,6
3206316032,6
3206344704,5
3206414336,7
3206762496,5
3206979584,4
3207200768,8
3207229440,9
3207323648,9
3207352320,7
3207385088,6
3207413760,6
3207569408,7
3207598080,9
3207630848,6
3207663616,5
3207692288,6
3207696384,4
3207725056,7
3207753728,6
3207782400,7
3207786496,7
3207815168,7
3207819264,6
3207913472,9
3207942144,12
3207970816,9
3208003584,9
3208032256,6
3208036352,7
3208065024,7
3208155136,6
3208183808,4
3208187904,5
3208216576,4
849969152,17
3208257536,7
3208286208,6
3208318976,8
3208351744,7
3208376320,5
3208380416,6
3208413184,11
3208503296,7
3208536064,6
3208597504,3
2308239360,2
16222265344,12
3208630272,7
3208634368,10
3208753152,6
3208781824,7
3208785920,4
3208814592,7
3208876032,5
3208880128,7
3208908800,4
3208970240,5
16098996224,5
16301178880,2
2551951360,2
2308243456,1
3209076736,7
3209105408,7
3209109504,11
3209138176,6
3209166848,6
3209199616,7
3209228288,8
3209232384,6
3209293824,6
3209322496,8
3209351168,5
3209383936,8
3209449472,8
3209478144,9
3209506816,9
3209539584,9
3209601024,6
3209605120,7
3209666560,10
3209695232,10
3209728000,9
3209756672,9
3209789440,10
3209818112,8
3209850880,7
3209940992,5
2551955456,1
3209998336,8
3210039296,8
3210067968,7
3210096640,5
3210158080,6
3210219520,10
3210313728,6
3210375168,8
3210403840,10
3210407936,10
3210440704,8
3210469376,8
3210498048,8
3210559488,9
3210588160,10
2551959552,2
3210625024,6
3210817536,4
3210833920,4
3210866688,4
3210936320,5
3210964992,7
3211026432,5
3211055104,6
2551963648,5
3211059200,8
3211087872,9
3211120640,8
3211149312,6
3211177984,10
3211206656,10
3211210752,7
3211243520,4
3211304960,6
3211333632,6
3211366400,8
3211395072,5
3211423744,5
3211427840,5
3211464704,6
3211468800,4
41705472,5
3211497472,4
16098168832,14
3211661312,6
3211665408,7
3211755520,8
3211788288,6
3211816960,9
3211845632,6
3211915264,6
3212038144,3
3212193792,5
3212255232,7
3212283904,8
16301182976,2
3212324864,8
16180985856,7
3212378112,11
3212410880,11
3212472320,8
3212668928,5
2701713408,9
3212914688,5
3212943360,5
3212980224,6
3213070336,5
3213103104,4
3213131776,4
3213160448,6
3213164544,6
3213254656,7
3213258752,9
3213287424,5
3213316096,8
3213344768,8
3213377536,10
3213533184,8
3213574144,3
3213578240,4
3213611008,6
3213668352,5
3213697024,2
3213701120,5
3213791232,5
3213815808,8
3213819904,6
3213852672,7
3213914112,6
3213942784,8
3213975552,7
3214188544,12
3214217216,8
3214258176,4
2551967744,3
3214499840,6
3214626816,6
41709568,4
3214692352,8
3214725120,7
3214753792,7
3214942208,5
3214970880,6
3214999552,6
3215003648,6
3215036416,3
16222269440,6
3215097856,3
3215126528,4
3215130624,6
3215159296,5
3215187968,5
3215216640,3
3215220736,6
3215253504,5
3215286272,5
3215314944,6
3215376384,5
3215400960,6
3215405056,4
3215409152,3
3215441920,4
3215470592,4
3215499264,3
3215503360,6
3215532032,6
3215593472,6
3215622144,5
3215626240,6
3215654912,7
3215716352,5
3215745024,3
2551971840,1
2551975936,1
3215773696,5
3215822848,5
3215826944,6
3215831040,4
2551980032,3
3216056320,7
3216084992,5
3216146432,4
3216273408,4
3216461824,8
3216490496,10
3216551936,6
3216678912,8
2551984128,3
3217010688,7
3217055744,6
3217096704,6
3217158144,5
3217186816,1
3217190912,5
3217219584,2
3217223680,5
3217252352,3
3217285120,3
3217313792,3
3217342464,3
3217371136,3
3217375232,2
3217408000,2
3217412096,7
3217440768,4
3217469440,3
3217498112,3
3217530880,4
3217559552,8
3217563648,5
3217592320,4
3217596416,4
3217625088,3
3217661952,5
3217690624,6
3217723392,6
3217883136,4
3217911808,3
3217944576,4
3217973248,7
3218034688,6
3218219008,4
3218255872,9
3218350080,7
3218407424,5
3218505728,7
2551988224,4
3218567168,6
3218591744,7
3218690048,8
3218853888,9
3218857984,5
3218886656,6
3218948096,6
3219013632,10
3219075072,6
3219103744,4
3219136512,4
3219165184,4
3219197952,4
3219202048,8
3219378176,5
3219447808,9
3219689472,5
3219816448,6
3219820544,10
3219849216,9
3219877888,6
3219910656,6
3219968000,5
3219972096,5
3220000768,6
3220004864,5
3220033536,7
3220066304,5
3220094976,6
3220152320,5
3220250624,7
3220279296,6
3220340736,5
3220369408,7
3220373504,6
3220402176,7
3220406272,6
3220496384,5
3220525056,4
3220594688,7
1257230336,13
16222273536,15
3220623360,10
41713664,5
3220627456,7
3220660224,7
3220688896,7
3220717568,7
3220721664,5
3220787200,6
3220815872,4
3220844544,7
3220905984,4
3220910080,4
3220938752,5
3220971520,5
3221004288,7
3221032960,6
3221061632,5
3221065728,7
3221094400,7
3221151744,6
3221155840,12
3154190336,12
3154219008,10
3154284544,11
3154313216,8
3154370560,8
3154403328,8
3154432000,8
3154460672,5
3154464768,7
3154530304,9
3154558976,7
3154587648,6
3154653184,4
3154681856,8
3154685952,6
3154714624,7
3154743296,6
3154776064,8
3154804736,7
3154833408,4
3154866176,6
3154960384,4
3154989056,3
3155087360,5
3155116032,4
3155144704,3
3155206144,6
2551992320,1
3155234816,7
3155267584,5
3155329024,6
3155333120,3
2551996416,4
3155361792,4
3155390464,8
3155419136,6
3155488768,6
3155701760,7
3155705856,6
3155734528,5
3155795968,8
3155853312,6
3155857408,7
3155873792,7
3155902464,6
3155935232,7
3156054016,5
3156058112,5
3156090880,5
3156152320,5
3156213760,4
3156307968,3
3156398080,5
3156418560,8
2031177728,24
2626445312,13
3156533248,3
3156537344,6
3156566016,4
3156594688,2
3156598784,5
3156631552,7
3156635648,10
3156664320,6
2577268736,5
3156668416,9
3156672512,6
3156824064,7
3156856832,8
3156885504,8
3156889600,8
3156918272,8
3156922368,9
3156951040,5
3156979712,7
3157041152,7
3157045248,7
3157073920,7
3157078016,7
3157196800,6
16247037440,10
3157229568,4
29958144,19
1872547840,6
3157303296,7
3157307392,2
3157397504,5
3157520384,8
3157524480,4
3157614592,5
3157643264,11
3157708800,5
3157737472,10
3157925888,7
3158016000,8
3158196224,5
3158228992,4
3158261760,5
3158331392,8
3158450176,5
3158482944,4
3158573056,5
3158790144,2
3158822912,3
3158851584,8
2552000512,1
3159048192,4
3159109632,4
2552004608,3
3159138304,6
3159142400,5
3159171072,8
3159175168,5
3159236608,5
3159457792,5
3159490560,7
3159519232,4
3159552000,10
3159580672,7
41717760,4
16222277632,7
2552008704,4
3160027136,7
3160059904,5
2552012800,4
3160121344,6
649998336,5
3160129536,4
3160158208,6
3160276992,6
3160313856,6
3160686592,4
3160834048,6
650002432,1
3160862720,5
3160989696,8
650006528,4
3161149440,4
3161235456,10
3161395200,11
3161423872,10
3161612288,5
3161636864,5
3161640960,6
3161735168,7
3161763840,5
3161796608,7
3161825280,6
3161907200,7
3161939968,9
3161944064,6
3161972736,9
3162001408,8
3162062848,5
3162066944,6
3162095616,5
3162124288,5
3162185728,4
3162214400,4
3162218496,6
3162247168,3
3162284032,10
3162312704,10
3162341376,5
650010624,3
1257234432,12
3162501120,3
3162533888,7
3162562560,8
3162595328,9
3162624000,6
3162656768,6
3162685440,4
3162693632,9
3162722304,7
3162755072,8
3162779648,7
3162783744,7
3162812416,8
3162841088,5
3162869760,5
3162906624,8
3162939392,8
3162968064,8
3163000832,8
3163029504,5
3163090944,3
3163119616,5
3163152384,4
674840576,13
16301187072,7
3163193344,9
41721856,5
650014720,4
675827712,205
3163262976,4
3163291648,5
3163295744,3
3163418624,6
3163475968,7
3163537408,6
3163566080,9
3163570176,3
3163602944,4
3163795456,4
2701717504,8
3163828224,4
3163860992,5
650018816,5
3163922432,4
3163955200,7
3163983872,7
3164053504,4
3164172288,9
3164200960,8
3164205056,5
1723006976,1
1723011072,3
2324938752,6
2176024576,1
3164323840,6
1732567040,761
3164356608,4
3245715456,3
3228876800,4
3164393472,6
3164422144,5
3164450816,5
3164520448,7
3164549120,4
3164676096,4
3164860416,4
3164893184,4
3164921856,6
3165011968,4
3165040640,7
3165044736,4
3165200384,4
3165351936,6
3165384704,5
3165413376,6
3165474816,8
3165507584,7
3165536256,6
3165540352,4
3165569024,10
3165597696,7
16222281728,10
3165732864,3
3165794304,3
3165851648,5
3165884416,5
3165888512,1
3165945856,8
3165949952,6
3165978624,8
3166007296,7
3166040064,6
3166068736,9
3166105600,6
3166322688,11
3166355456,8
3166388224,5
3166416896,5
3166420992,6
3166478336,6
3166601216,4
3166666752,6
3166691328,7
3166724096,6
3166818304,2
3166851072,3
650022912,2
3166883840,4
3166912512,3
3166941184,4
3166973952,4
3167035392,5
3167064064,5
3167068160,4
3167096832,5
3167191040,3
3167223808,4
3167285248,6
3167313920,7
3167342592,7
650027008,2
3167404032,3
3167465472,6
3167498240,8
3167531008,5
3167625216,5
3167657984,8
3167772672,8
3167842304,3
3167870976,6
3167932416,6
3167956992,7
3167989760,5
650031104,2
3168006144,6
274501632,14
3168018432,7
274534400,13
274567168,12
274599936,13
3168022528,6
3168063488,4
3168092160,6
3168243712,8
3168374784,2
3168378880,4
3168411648,6
650039296,8
3168636928,4
41725952,5
3168804864,4
3168808960,5
3168837632,3
3168866304,6
3168874496,5
2026098688,3
3168907264,6
3168940032,8
3168997376,4
3169087488,7
3169091584,8
3169120256,6
3169124352,5
3169157120,7
3169189888,6
3169218560,5
3169247232,7
3169341440,5
3169374208,5
3169439744,1
3169468416,3
3169497088,9
3169558528,10
3169591296,10
3169595392,4
3169685504,9
3169714176,8
16235827200,5
16301191168,2
3169742848,11
16099000320,6
3169746944,5
16224264192,5
3169808384,7
675819520,16
3169812480,5
650043392,5
3235479552,2
3228459008,4
194506752,2
594636800,6
3170099200,4
3170217984,7
3170344960,8
3245010944,74
3170410496,5
3170439168,8
3170471936,4
16235831296,8
16301195264,2
3170508800,2
3170566144,6
3170570240,3
3170627584,6
3170725888,8
3170816000,7
16235835392,7
3170877440,8
731107328,8
3170881536,3
3170971648,8
3170975744,5
3171094528,5
3171098624,8
650047488,2
16235839488,7
16301199360,3
16180989952,9
3171225600,6
16247038464,7
16247037952,3
41730048,1
2597494784,3
16216715264,1
16216649728,1
16216584192,1
12333350912,1
16216518656,1
16216322048,1
16216387584,1
16216256512,1
16216453120,1
16102985728,1
16102789120,1
16102854656,1
16102920192,1
16103247872,1
16103182336,1
16103116800,1
16103051264,1
16216186880,1
16216121344,1
16216055808,1
16215990272,1
16215859200,1
16215728128,1
16215793664,1
16215924736,1
3014422528,1
16223506432,1
16223440896,1
12333416448,1
16226873344,1
16226807808,1
16223899648,1
16223834112,1
16226742272,1
16226676736,1
16223768576,1
16223703040,1
16223571968,1
16223637504,1
16226611200,1
16226545664,1
3026685952,3
3026628608,1
3026563072,1
3026497536,1
3026300928,1
3026235392,1
3026432000,1
3026366464,1
3026169856,1
16275607552,4
16275542016,4
16275476480,4
16227004416,1
16226938880,1
16275804160,4
16275869696,4
16247476224,2
16275738624,4
16275935232,4
16275673088,4
16298708992,2
16247410688,2
16247345152,2
16247214080,1
16247148544,2
16247279616,1
16247083008,2
16299036672,3
16298971136,3
16298774528,1
16298905600,2
16298840064,1
16299102208,3
16299167744,2
227741696,3
227676160,3
227545088,3
227610624,3
1236123648,1
1236058112,1
227872768,3
227807232,3
1235730432,1
